symbol,name
GMNN,geminin DNA replication inhibitor
GMPPA,GDP-mannose pyrophosphorylase A
GMPPB,GDP-mannose pyrophosphorylase B
GMPR,guanosine monophosphate reductase
GMPR2,guanosine monophosphate reductase 2
GMPS,guanosine monophosphate synthase
GNA11,G protein subunit alpha 11
GNA12,G protein subunit alpha 12
GNA13,G protein subunit alpha 13
GNA14,G protein subunit alpha 14
GNA15,G protein subunit alpha 15
GNAI1,G protein subunit alpha i1
GNAI2,G protein subunit alpha i2
GNAI3,G protein subunit alpha i3
GNAL,G protein subunit alpha L
GNAO1,G protein subunit alpha o1
GNAQ,G protein subunit alpha q
GNAS,GNAS complex locus
GNAT1,G protein subunit alpha transducin 1
GNAT2,G protein subunit alpha transducin 2
GNAT3,G protein subunit alpha transducin 3
GNAZ,G protein subunit alpha z
GNB1,G protein subunit beta 1
GNB1L,G protein subunit beta 1 like
GNB2,G protein subunit beta 2
GNB3,G protein subunit beta 3
GNB4,G protein subunit beta 4
GNB5,G protein subunit beta 5
GNE,glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase
GNG10,G protein subunit gamma 10
GNG11,G protein subunit gamma 11
GNG12,G protein subunit gamma 12
GNG13,G protein subunit gamma 13
GNG14,G protein subunit gamma 14
GNG2,G protein subunit gamma 2
GNG3,G protein subunit gamma 3
GNG4,G protein subunit gamma 4
GNG5,G protein subunit gamma 5
GNG5B,G protein subunit gamma 5B
GNG7,G protein subunit gamma 7
GNG8,G protein subunit gamma 8
GNGT1,G protein subunit gamma transducin 1
GNGT2,G protein subunit gamma transducin 2
GNL1,G protein nucleolar 1
GNL2,G protein nucleolar 2
GNL3,G protein nucleolar 3
GNL3L,G protein nucleolar 3 like
GNLY,granulysin
GNMT,glycine N-methyltransferase
GNPAT,glyceronephosphate O-acyltransferase
GNPDA1,glucosamine-6-phosphate deaminase 1
GNPDA2,glucosamine-6-phosphate deaminase 2
GNPNAT1,glucosamine-phosphate N-acetyltransferase 1
GNPTAB,N-acetylglucosamine-1-phosphate transferase subunits alpha and beta
GNPTG,N-acetylglucosamine-1-phosphate transferase subunit gamma
GNRH1,gonadotropin releasing hormone 1
GNRH2,gonadotropin releasing hormone 2
GNRHR,gonadotropin releasing hormone receptor
GNS,glucosamine (N-acetyl)-6-sulfatase
GOLGA1,golgin A1
GOLGA2,golgin A2
GOLGA3,golgin A3
GOLGA4,golgin A4
GOLGA5,golgin A5
GOLGA6A,golgin A6 family member A
GOLGA6B,golgin A6 family member B
GOLGA6C,golgin A6 family member C
GOLGA6D,golgin A6 family member D
GOLGA6L1,golgin A6 family like 1
GOLGA6L10,golgin A6 family like 10
GOLGA6L19,golgin A6 family like 19
GOLGA6L2,golgin A6 family like 2
GOLGA6L22,golgin A6 family like 22
GOLGA6L24,golgin A6 family like 24
GOLGA6L25,golgin A6 family like 25
GOLGA6L26,golgin A6 family like 26
GOLGA6L4,golgin A6 family like 4
GOLGA6L6,golgin A6 family like 6 (gene/pseudogene)
GOLGA6L7,golgin A6 family like 7
GOLGA6L9,golgin A6 family like 9
GOLGA7,golgin A7
GOLGA7B,golgin A7 family member B
GOLGA8A,golgin A8 family member A
GOLGA8B,golgin A8 family member B
GOLGA8F,golgin A8 family member F
GOLGA8G,golgin A8 family member G
GOLGA8H,golgin A8 family member H
GOLGA8J,golgin A8 family member J
GOLGA8K,golgin A8 family member K
GOLGA8M,golgin A8 family member M
GOLGA8N,golgin A8 family member N
GOLGA8O,golgin A8 family member O
GOLGA8Q,golgin A8 family member Q
GOLGA8R,golgin A8 family member R
GOLGA8S,golgin A8 family member S
GOLGA8T,golgin A8 family member T
GOLGB1,golgin B1
GOLIM4,golgi integral membrane protein 4
GOLM1,golgi membrane protein 1
GOLM2,golgi membrane protein 2
GOLPH3,golgi phosphoprotein 3
GOLPH3L,golgi phosphoprotein 3 like
GOLT1A,golgi transport 1A
GOLT1B,golgi transport 1B
GON4L,gon-4 like
GON7,GON7 subunit of KEOPS complex
GOPC,golgi associated PDZ and coiled-coil motif containing
GORAB,"golgin, RAB6 interacting"
GORASP1,golgi reassembly stacking protein 1
GORASP2,golgi reassembly stacking protein 2
GOSR1,golgi SNAP receptor complex member 1
GOSR2,golgi SNAP receptor complex member 2
GOT1,glutamic-oxaloacetic transaminase 1
GOT1L1,glutamic-oxaloacetic transaminase 1 like 1
GOT2,glutamic-oxaloacetic transaminase 2
GP1BA,glycoprotein Ib platelet subunit alpha
GP1BB,glycoprotein Ib platelet subunit beta
GP2,glycoprotein 2
GP5,glycoprotein V platelet
GP6,glycoprotein VI platelet
GP9,glycoprotein IX platelet
GPA33,glycoprotein A33
GPAA1,glycosylphosphatidylinositol anchor attachment 1
GPALPP1,GPALPP motifs containing 1
GPAM,"glycerol-3-phosphate acyltransferase, mitochondrial"
GPANK1,G-patch domain and ankyrin repeats 1
GPAT2,"glycerol-3-phosphate acyltransferase 2, mitochondrial"
GPAT3,glycerol-3-phosphate acyltransferase 3
GPAT4,glycerol-3-phosphate acyltransferase 4
GPATCH1,G-patch domain containing 1
GPATCH11,G-patch domain containing 11
GPATCH2,G-patch domain containing 2
GPATCH2L,G-patch domain containing 2 like
GPATCH3,G-patch domain containing 3
GPATCH4,G-patch domain containing 4 (gene/pseudogene)
GPATCH8,G-patch domain containing 8
GPBAR1,G protein-coupled bile acid receptor 1
GPBP1,GC-rich promoter binding protein 1
GPBP1L1,GC-rich promoter binding protein 1 like 1
GPC1,glypican 1
GPC2,glypican 2
GPC3,glypican 3
GPC4,glypican 4
GPC5,glypican 5
GPC6,glypican 6
GPCPD1,glycerophosphocholine phosphodiesterase 1
GPD1,glycerol-3-phosphate dehydrogenase 1
GPD1L,glycerol-3-phosphate dehydrogenase 1 like
GPD2,glycerol-3-phosphate dehydrogenase 2
GPER1,G protein-coupled estrogen receptor 1
GPHA2,glycoprotein hormone subunit alpha 2
GPHB5,glycoprotein hormone subunit beta 5
GPHN,gephyrin
GPHRA,golgi pH regulator A
GPHRB,golgi pH regulator B
GPI,glucose-6-phosphate isomerase
GPIHBP1,glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1
GPKOW,G-patch domain and KOW motifs
GPLD1,glycosylphosphatidylinositol specific phospholipase D1
GPM6A,glycoprotein M6A
GPM6B,glycoprotein M6B
GPN1,GPN-loop GTPase 1
GPN2,GPN-loop GTPase 2
GPN3,GPN-loop GTPase 3
GPNMB,glycoprotein nmb
GPR101,G protein-coupled receptor 101
GPR107,G protein-coupled receptor 107
GPR108,G protein-coupled receptor 108
GPR119,G protein-coupled receptor 119
GPR12,G protein-coupled receptor 12
GPR132,G protein-coupled receptor 132
GPR135,G protein-coupled receptor 135
GPR137,G protein-coupled receptor 137
GPR137B,G protein-coupled receptor 137B
GPR137C,G protein-coupled receptor 137C
GPR139,G protein-coupled receptor 139
GPR141,G protein-coupled receptor 141
GPR142,G protein-coupled receptor 142
GPR143,G protein-coupled receptor 143
GPR146,G protein-coupled receptor 146
GPR148,G protein-coupled receptor 148
GPR149,G protein-coupled receptor 149
GPR15,G protein-coupled receptor 15
GPR150,G protein-coupled receptor 150
GPR151,G protein-coupled receptor 151
GPR152,G protein-coupled receptor 152
GPR153,G protein-coupled receptor 153
GPR155,G protein-coupled receptor 155
GPR156,G protein-coupled receptor 156
GPR157,G protein-coupled receptor 157
GPR158,G protein-coupled receptor 158
GPR15LG,G protein-coupled receptor 15 ligand
GPR160,G protein-coupled receptor 160
GPR161,G protein-coupled receptor 161
GPR162,G protein-coupled receptor 162
GPR17,G protein-coupled receptor 17
GPR171,G protein-coupled receptor 171
GPR173,G protein-coupled receptor 173
GPR174,G protein-coupled receptor 174
GPR176,G protein-coupled receptor 176
GPR179,G protein-coupled receptor 179
GPR18,G protein-coupled receptor 18
GPR180,G protein-coupled receptor 180
GPR183,G protein-coupled receptor 183
GPR19,G protein-coupled receptor 19
GPR20,G protein-coupled receptor 20
GPR21,G protein-coupled receptor 21
GPR22,G protein-coupled receptor 22
GPR25,G protein-coupled receptor 25
GPR26,G protein-coupled receptor 26
GPR27,G protein-coupled receptor 27
GPR3,G protein-coupled receptor 3
GPR31,G protein-coupled receptor 31
GPR32,G protein-coupled receptor 32
GPR33,G protein-coupled receptor 33
GPR34,G protein-coupled receptor 34
GPR35,G protein-coupled receptor 35
GPR37,G protein-coupled receptor 37
GPR37L1,G protein-coupled receptor 37 like 1
GPR39,G protein-coupled receptor 39
GPR4,G protein-coupled receptor 4
GPR42,G protein-coupled receptor 42
GPR45,G protein-coupled receptor 45
GPR50,G protein-coupled receptor 50
GPR52,G protein-coupled receptor 52
GPR55,G protein-coupled receptor 55
GPR6,G protein-coupled receptor 6
GPR61,G protein-coupled receptor 61
GPR62,G protein-coupled receptor 62
GPR63,G protein-coupled receptor 63
GPR65,G protein-coupled receptor 65
GPR68,G protein-coupled receptor 68
GPR75,G protein-coupled receptor 75
GPR78,G protein-coupled receptor 78
GPR82,G protein-coupled receptor 82
GPR83,G protein-coupled receptor 83
GPR84,G protein-coupled receptor 84
GPR85,G protein-coupled receptor 85
GPR87,G protein-coupled receptor 87
GPR88,G protein-coupled receptor 88
GPRASP1,G protein-coupled receptor associated sorting protein 1
GPRASP2,G protein-coupled receptor associated sorting protein 2
GPRASP3,G protein-coupled receptor associated sorting protein family member 3
GPRC5A,G protein-coupled receptor class C group 5 member A
GPRC5B,G protein-coupled receptor class C group 5 member B
GPRC5C,G protein-coupled receptor class C group 5 member C
GPRC5D,G protein-coupled receptor class C group 5 member D
GPRC6A,G protein-coupled receptor class C group 6 member A
GPRIN1,G protein regulated inducer of neurite outgrowth 1
GPRIN2,G protein regulated inducer of neurite outgrowth 2
GPRIN3,GPRIN family member 3
GPS1,G protein pathway suppressor 1
GPS2,G protein pathway suppressor 2
GPSM1,G protein signaling modulator 1
GPSM2,G protein signaling modulator 2
GPSM3,G protein signaling modulator 3
GPT,glutamic--pyruvic transaminase
GPT2,glutamic--pyruvic transaminase 2
GPX1,glutathione peroxidase 1
GPX2,glutathione peroxidase 2
GPX3,glutathione peroxidase 3
GPX4,glutathione peroxidase 4
GPX5,glutathione peroxidase 5
GPX6,glutathione peroxidase 6
GPX7,glutathione peroxidase 7
GPX8,glutathione peroxidase 8 (putative)
GRAMD1A,GRAM domain containing 1A
GRAMD1B,GRAM domain containing 1B
GRAMD1C,GRAM domain containing 1C
GRAMD2A,GRAM domain containing 2A
GRAMD2B,GRAM domain containing 2B
GRAMD4,GRAM domain containing 4
GRAP,GRB2 related adaptor protein
GRAP2,GRB2 related adaptor protein 2
GRAPL,GRB2 related adaptor protein like
GRB10,growth factor receptor bound protein 10
GRB14,growth factor receptor bound protein 14
GRB2,growth factor receptor bound protein 2
GRB7,growth factor receptor bound protein 7
GREB1,growth regulating estrogen receptor binding 1
GREB1L,GREB1 like retinoic acid receptor coactivator
GREM1,"gremlin 1, DAN family BMP antagonist"
GREM2,"gremlin 2, DAN family BMP antagonist"
GREP1,glycine rich extracellular protein 1
GRHL1,grainyhead like transcription factor 1
GRHL2,grainyhead like transcription factor 2
GRHL3,grainyhead like transcription factor 3
GRHPR,glyoxylate and hydroxypyruvate reductase
GRIA1,glutamate ionotropic receptor AMPA type subunit 1
GRIA2,glutamate ionotropic receptor AMPA type subunit 2
GRIA3,glutamate ionotropic receptor AMPA type subunit 3
GRIA4,glutamate ionotropic receptor AMPA type subunit 4
GRID1,glutamate ionotropic receptor delta type subunit 1
GRID2,glutamate ionotropic receptor delta type subunit 2
GRID2IP,Grid2 interacting protein
GRIFIN,galectin-related inter-fiber protein
GRIK1,glutamate ionotropic receptor kainate type subunit 1
GRIK2,glutamate ionotropic receptor kainate type subunit 2
GRIK3,glutamate ionotropic receptor kainate type subunit 3
GRIK4,glutamate ionotropic receptor kainate type subunit 4
GRIK5,glutamate ionotropic receptor kainate type subunit 5
GRIN1,glutamate ionotropic receptor NMDA type subunit 1
GRIN2A,glutamate ionotropic receptor NMDA type subunit 2A
GRIN2B,glutamate ionotropic receptor NMDA type subunit 2B
GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C
GRIN2D,glutamate ionotropic receptor NMDA type subunit 2D
GRIN3A,glutamate ionotropic receptor NMDA type subunit 3A
GRIN3B,glutamate ionotropic receptor NMDA type subunit 3B
GRINA,glutamate ionotropic receptor NMDA type subunit associated protein 1
GRIP1,glutamate receptor interacting protein 1
GRIP2,glutamate receptor interacting protein 2
GRIPAP1,GRIP1 associated protein 1
GRK1,G protein-coupled receptor kinase 1
GRK2,G protein-coupled receptor kinase 2
GRK3,G protein-coupled receptor kinase 3
GRK4,G protein-coupled receptor kinase 4
GRK5,G protein-coupled receptor kinase 5
GRK6,G protein-coupled receptor kinase 6
GRK7,G protein-coupled receptor kinase 7
GRM1,glutamate metabotropic receptor 1
GRM2,glutamate metabotropic receptor 2
GRM3,glutamate metabotropic receptor 3
GRM4,glutamate metabotropic receptor 4
GRM5,glutamate metabotropic receptor 5
GRM6,glutamate metabotropic receptor 6
GRM7,glutamate metabotropic receptor 7
GRM8,glutamate metabotropic receptor 8
GRN,granulin precursor
GRP,gastrin releasing peptide
GRPEL1,"GrpE like 1, mitochondrial"
GRPEL2,"GrpE like 2, mitochondrial"
GRPR,gastrin releasing peptide receptor
GRSF1,G-rich RNA sequence binding factor 1
GRTP1,growth hormone regulated TBC protein 1
GRWD1,glutamate rich WD repeat containing 1
GRXCR1,glutaredoxin and cysteine rich domain containing 1
GRXCR2,glutaredoxin and cysteine rich domain containing 2
GSAP,gamma-secretase activating protein
GSC,goosecoid homeobox
GSC2,goosecoid homeobox 2
GSDMA,gasdermin A
GSDMB,gasdermin B
GSDMC,gasdermin C
GSDMD,gasdermin D
GSDME,gasdermin E
GSE1,Gse1 coiled-coil protein
GSG1,germ cell associated 1
GSG1L,GSG1 like
GSG1L2,GSG1 like 2
GSK3A,glycogen synthase kinase 3 alpha
GSK3B,glycogen synthase kinase 3 beta
GSKIP,GSK3B interacting protein
GSN,gelsolin
GSPT1,G1 to S phase transition 1
GSPT2,G1 to S phase transition 2
GSR,glutathione-disulfide reductase
GSS,glutathione synthetase
GSTA1,glutathione S-transferase alpha 1
GSTA2,glutathione S-transferase alpha 2
GSTA3,glutathione S-transferase alpha 3
GSTA4,glutathione S-transferase alpha 4
GSTA5,glutathione S-transferase alpha 5
GSTCD,glutathione S-transferase C-terminal domain containing
GSTK1,glutathione S-transferase kappa 1
GSTM1,glutathione S-transferase mu 1
GSTM2,glutathione S-transferase mu 2
GSTM3,glutathione S-transferase mu 3
GSTM4,glutathione S-transferase mu 4
GSTM5,glutathione S-transferase mu 5
GSTO1,glutathione S-transferase omega 1
GSTO2,glutathione S-transferase omega 2
GSTP1,glutathione S-transferase pi 1
GSTT1,glutathione S-transferase theta 1
GSTT2,glutathione S-transferase theta 2 (gene/pseudogene)
GSTT2B,glutathione S-transferase theta 2B
GSTT4,glutathione S-transferase theta 4
GSTZ1,glutathione S-transferase zeta 1
GSX1,GS homeobox 1
GSX2,GS homeobox 2
GTF2A1,general transcription factor IIA subunit 1
GTF2A1L,general transcription factor IIA subunit 1 like
GTF2A2,general transcription factor IIA subunit 2
GTF2B,general transcription factor IIB
GTF2E1,general transcription factor IIE subunit 1
GTF2E2,general transcription factor IIE subunit 2
GTF2F1,general transcription factor IIF subunit 1
GTF2F2,general transcription factor IIF subunit 2
GTF2H1,general transcription factor IIH subunit 1
GTF2H2,general transcription factor IIH subunit 2
GTF2H2C,GTF2H2 family member C
GTF2H2C_2,"GTF2H2 family member C, copy 2"
GTF2H3,general transcription factor IIH subunit 3
GTF2H4,general transcription factor IIH subunit 4
GTF2H5,general transcription factor IIH subunit 5
GTF2I,general transcription factor IIi
GTF2IRD1,GTF2I repeat domain containing 1
GTF2IRD2,GTF2I repeat domain containing 2
GTF2IRD2B,GTF2I repeat domain containing 2B
GTF3A,general transcription factor IIIA
GTF3C1,general transcription factor IIIC subunit 1
GTF3C2,general transcription factor IIIC subunit 2
GTF3C3,general transcription factor IIIC subunit 3
GTF3C4,general transcription factor IIIC subunit 4
GTF3C5,general transcription factor IIIC subunit 5
GTF3C6,general transcription factor IIIC subunit 6
GTPBP1,GTP binding protein 1
GTPBP10,GTP binding protein 10
GTPBP2,GTP binding protein 2
GTPBP3,"GTP binding protein 3, mitochondrial"
GTPBP4,GTP binding protein 4
GTPBP6,GTP binding protein 6
GTPBP8,GTP binding protein 8
GTSE1,G2 and S-phase expressed 1
GTSF1,gametocyte specific factor 1
GTSF1L,gametocyte specific factor 1 like
GUCA1A,guanylate cyclase activator 1A
GUCA1B,guanylate cyclase activator 1B
GUCA1C,guanylate cyclase activator 1C
GUCA2A,guanylate cyclase activator 2A
GUCA2B,guanylate cyclase activator 2B
GUCD1,guanylyl cyclase domain containing 1
GUCY1A1,guanylate cyclase 1 soluble subunit alpha 1
GUCY1A2,guanylate cyclase 1 soluble subunit alpha 2
GUCY1B1,guanylate cyclase 1 soluble subunit beta 1
GUCY2C,guanylate cyclase 2C
GUCY2D,"guanylate cyclase 2D, retinal"
GUCY2F,"guanylate cyclase 2F, retinal"
GUF1,GTP binding elongation factor GUF1
GUK1,guanylate kinase 1
GULP1,GULP PTB domain containing engulfment adaptor 1
GUSB,glucuronidase beta
GVQW3,GVQW motif containing 3
GXYLT1,glucoside xylosyltransferase 1
GXYLT2,glucoside xylosyltransferase 2
GYG1,glycogenin 1
GYG2,glycogenin 2
GYPA,glycophorin A (MNS blood group)
GYPB,glycophorin B (MNS blood group)
GYPC,glycophorin C (Gerbich blood group)
GYPE,glycophorin E (MNS blood group)
GYS1,glycogen synthase 1
GYS2,glycogen synthase 2
GZF1,GDNF inducible zinc finger protein 1
GZMA,granzyme A
GZMB,granzyme B
GZMH,granzyme H
GZMK,granzyme K
GZMM,granzyme M
H1-0,H1.0 linker histone
H1-1,"H1.1 linker histone, cluster member"
H1-10,H1.10 linker histone
H1-2,"H1.2 linker histone, cluster member"
H1-3,"H1.3 linker histone, cluster member"
H1-4,"H1.4 linker histone, cluster member"
H1-5,"H1.5 linker histone, cluster member"
H1-6,"H1.6 linker histone, cluster member"
